county,tract,FIPS state,placefp,State Postal Code,cntyname,Place Name,"Total Hsg. Units, 2000 census",tract to placefp allocation factor
6001,4001,6,53000,CA,Alameda CA,Oakland city,1177,1
6001,4002,6,53000,CA,Alameda CA,Oakland city,873,1
6001,4003,6,53000,CA,Alameda CA,Oakland city,2567,1
6001,4004,6,53000,CA,Alameda CA,Oakland city,1880,1
6001,4005,6,53000,CA,Alameda CA,Oakland city,1592,1
6001,4006,6,53000,CA,Alameda CA,Oakland city,746,1
6001,4007,6,53000,CA,Alameda CA,Oakland city,1901,1
6001,4008,6,53000,CA,Alameda CA,Oakland city,1420,1
6001,4009,6,53000,CA,Alameda CA,Oakland city,1116,1
6001,4010,6,53000,CA,Alameda CA,Oakland city,2475,1
6001,4011,6,53000,CA,Alameda CA,Oakland city,2039,1
6001,4012,6,53000,CA,Alameda CA,Oakland city,1237,1
6001,4013,6,53000,CA,Alameda CA,Oakland city,1454,1
6001,4014,6,53000,CA,Alameda CA,Oakland city,1681,1
6001,4015,6,53000,CA,Alameda CA,Oakland city,1026,1
6001,4016,6,53000,CA,Alameda CA,Oakland city,668,1
6001,4017,6,53000,CA,Alameda CA,Oakland city,645,1
6001,4018,6,53000,CA,Alameda CA,Oakland city,754,1
6001,4019,6,53000,CA,Alameda CA,Oakland city,244,1
6001,4020,6,53000,CA,Alameda CA,Oakland city,12,1
6001,4021,6,53000,CA,Alameda CA,Oakland city,715,1
6001,4022,6,53000,CA,Alameda CA,Oakland city,656,1
6001,4023,6,53000,CA,Alameda CA,Oakland city,179,1
6001,4024,6,53000,CA,Alameda CA,Oakland city,1141,1
6001,4025,6,53000,CA,Alameda CA,Oakland city,711,1
6001,4026,6,53000,CA,Alameda CA,Oakland city,506,1
6001,4027,6,53000,CA,Alameda CA,Oakland city,713,1
6001,4028,6,53000,CA,Alameda CA,Oakland city,1356,1
6001,4029,6,53000,CA,Alameda CA,Oakland city,921,1
6001,4030,6,53000,CA,Alameda CA,Oakland city,1551,1
6001,4031,6,53000,CA,Alameda CA,Oakland city,480,1
6001,4032,6,53000,CA,Alameda CA,Oakland city,47,1
6001,4033,6,53000,CA,Alameda CA,Oakland city,957,1
6001,4034,6,53000,CA,Alameda CA,Oakland city,2518,1
6001,4035,6,53000,CA,Alameda CA,Oakland city,3800,1
6001,4036,6,53000,CA,Alameda CA,Oakland city,2671,1
6001,4037,6,53000,CA,Alameda CA,Oakland city,3297,1
6001,4038,6,53000,CA,Alameda CA,Oakland city,1945,1
6001,4039,6,53000,CA,Alameda CA,Oakland city,2257,1
6001,4040,6,53000,CA,Alameda CA,Oakland city,1832,1
6001,4041,6,53000,CA,Alameda CA,Oakland city,3474,1
6001,4042,6,53000,CA,Alameda CA,Oakland city,1374,1
6001,4043,6,53000,CA,Alameda CA,Oakland city,1336,1
6001,4044,6,53000,CA,Alameda CA,Oakland city,2163,1
6001,4045.01,6,53000,CA,Alameda CA,Oakland city,685,1
6001,4045.02,6,53000,CA,Alameda CA,Oakland city,2412,1
6001,4046,6,53000,CA,Alameda CA,Oakland city,1782,1
6001,4047,6,53000,CA,Alameda CA,Oakland city,809,1
6001,4048,6,53000,CA,Alameda CA,Oakland city,1272,1
6001,4049,6,53000,CA,Alameda CA,Oakland city,2023,1
6001,4050,6,53000,CA,Alameda CA,Oakland city,1604,1
6001,4051,6,53000,CA,Alameda CA,Oakland city,1614,1
6001,4052,6,53000,CA,Alameda CA,Oakland city,2570,1
6001,4053,6,53000,CA,Alameda CA,Oakland city,3155,1
6001,4054,6,53000,CA,Alameda CA,Oakland city,2910,1
6001,4055,6,53000,CA,Alameda CA,Oakland city,1623,1
6001,4056,6,53000,CA,Alameda CA,Oakland city,1484,1
6001,4057,6,53000,CA,Alameda CA,Oakland city,1396,1
6001,4058,6,53000,CA,Alameda CA,Oakland city,1357,1
6001,4059,6,53000,CA,Alameda CA,Oakland city,2132,1
6001,4060,6,53000,CA,Alameda CA,Oakland city,1389,1
6001,4061,6,53000,CA,Alameda CA,Oakland city,1271,1
6001,4062.01,6,53000,CA,Alameda CA,Oakland city,1475,1
6001,4062.02,6,53000,CA,Alameda CA,Oakland city,1250,1
6001,4063,6,53000,CA,Alameda CA,Oakland city,1244,1
6001,4064,6,53000,CA,Alameda CA,Oakland city,713,1
6001,4065,6,53000,CA,Alameda CA,Oakland city,1934,1
6001,4066,6,53000,CA,Alameda CA,Oakland city,2702,1
6001,4067,6,53000,CA,Alameda CA,Oakland city,2208,1
6001,4068,6,53000,CA,Alameda CA,Oakland city,1411,1
6001,4069,6,53000,CA,Alameda CA,Oakland city,1504,1
6001,4070,6,53000,CA,Alameda CA,Oakland city,2170,1
6001,4071,6,53000,CA,Alameda CA,Oakland city,2415,1
6001,4072,6,53000,CA,Alameda CA,Oakland city,1823,1
6001,4073,6,53000,CA,Alameda CA,Oakland city,731,1
6001,4074,6,53000,CA,Alameda CA,Oakland city,1160,1
6001,4075,6,53000,CA,Alameda CA,Oakland city,1307,1
6001,4076,6,53000,CA,Alameda CA,Oakland city,2199,1
6001,4077,6,53000,CA,Alameda CA,Oakland city,1815,1
6001,4078,6,53000,CA,Alameda CA,Oakland city,806,1
6001,4079,6,53000,CA,Alameda CA,Oakland city,1153,1
6001,4080,6,53000,CA,Alameda CA,Oakland city,928,1
6001,4081,6,53000,CA,Alameda CA,Oakland city,2435,1
6001,4082,6,53000,CA,Alameda CA,Oakland city,1771,1
6001,4083,6,53000,CA,Alameda CA,Oakland city,1787,1
6001,4084,6,53000,CA,Alameda CA,Oakland city,1265,1
6001,4085,6,53000,CA,Alameda CA,Oakland city,1633,1
6001,4086,6,53000,CA,Alameda CA,Oakland city,1705,1
6001,4087,6,53000,CA,Alameda CA,Oakland city,2412,1
6001,4088,6,53000,CA,Alameda CA,Oakland city,1544,1
6001,4089,6,53000,CA,Alameda CA,Oakland city,1033,1
6001,4090,6,53000,CA,Alameda CA,Oakland city,989,1
6001,4090,6,68084,CA,Alameda CA,San Leandro city,0,0
6001,4091,6,53000,CA,Alameda CA,Oakland city,648,1
6001,4092,6,53000,CA,Alameda CA,Oakland city,875,1
6001,4093,6,53000,CA,Alameda CA,Oakland city,1536,1
6001,4094,6,53000,CA,Alameda CA,Oakland city,1121,1
6001,4095,6,53000,CA,Alameda CA,Oakland city,959,1
6001,4096,6,53000,CA,Alameda CA,Oakland city,1549,1
6001,4097,6,53000,CA,Alameda CA,Oakland city,1612,1
6001,4098,6,53000,CA,Alameda CA,Oakland city,1217,1
6001,4099,6,53000,CA,Alameda CA,Oakland city,1443,1
6001,4100,6,53000,CA,Alameda CA,Oakland city,1157,1
6001,4100,6,99999,CA,Alameda CA, ,0,0
6001,4101,6,53000,CA,Alameda CA,Oakland city,977,1
6001,4102,6,53000,CA,Alameda CA,Oakland city,1174,1
6001,4103,6,53000,CA,Alameda CA,Oakland city,1030,1
6001,4104,6,53000,CA,Alameda CA,Oakland city,1090,1
6001,4201,6,674,CA,Alameda CA,Albany city,943,1
6001,4202,6,674,CA,Alameda CA,Albany city,1266,1
6001,4203,6,674,CA,Alameda CA,Albany city,2106,1
6001,4204,6,674,CA,Alameda CA,Albany city,679,1
6001,4205,6,674,CA,Alameda CA,Albany city,961,1
6001,4206,6,674,CA,Alameda CA,Albany city,1293,1
6001,4211,6,6000,CA,Alameda CA,Berkeley city,852,1
6001,4212,6,6000,CA,Alameda CA,Berkeley city,1476,1
6001,4213,6,6000,CA,Alameda CA,Berkeley city,1703,1
6001,4214,6,6000,CA,Alameda CA,Berkeley city,677,1
6001,4215,6,6000,CA,Alameda CA,Berkeley city,1631,1
6001,4216,6,6000,CA,Alameda CA,Berkeley city,1695,1
6001,4217,6,6000,CA,Alameda CA,Berkeley city,1649,1
6001,4218,6,6000,CA,Alameda CA,Berkeley city,927,1
6001,4219,6,6000,CA,Alameda CA,Berkeley city,1784,1
6001,4220,6,6000,CA,Alameda CA,Berkeley city,634,1
6001,4221,6,6000,CA,Alameda CA,Berkeley city,1155,1
6001,4222,6,6000,CA,Alameda CA,Berkeley city,1625,1
6001,4223,6,6000,CA,Alameda CA,Berkeley city,1671,1
6001,4224,6,6000,CA,Alameda CA,Berkeley city,2130,1
6001,4225,6,6000,CA,Alameda CA,Berkeley city,1733,1
6001,4226,6,6000,CA,Alameda CA,Berkeley city,34,1
6001,4227,6,6000,CA,Alameda CA,Berkeley city,1155,1
6001,4228,6,6000,CA,Alameda CA,Berkeley city,1606,1
6001,4229,6,6000,CA,Alameda CA,Berkeley city,1527,1
6001,4230,6,6000,CA,Alameda CA,Berkeley city,2152,1
6001,4231,6,6000,CA,Alameda CA,Berkeley city,1879,1
6001,4232,6,6000,CA,Alameda CA,Berkeley city,1172,1
6001,4233,6,6000,CA,Alameda CA,Berkeley city,1580,1
6001,4234,6,6000,CA,Alameda CA,Berkeley city,2096,1
6001,4235,6,6000,CA,Alameda CA,Berkeley city,1422,1
6001,4236.01,6,6000,CA,Alameda CA,Berkeley city,1308,1
6001,4236.02,6,6000,CA,Alameda CA,Berkeley city,2639,1
6001,4237,6,6000,CA,Alameda CA,Berkeley city,1465,1
6001,4237,6,99999,CA,Alameda CA, ,0,0
6001,4238,6,6000,CA,Alameda CA,Berkeley city,1389,1
6001,4239.01,6,6000,CA,Alameda CA,Berkeley city,890,1
6001,4239.02,6,6000,CA,Alameda CA,Berkeley city,794,1
6001,4240.01,6,6000,CA,Alameda CA,Berkeley city,1578,1
6001,4240.02,6,6000,CA,Alameda CA,Berkeley city,847,1
6001,4251,6,22594,CA,Alameda CA,Emeryville city,4274,1
6001,4261,6,56938,CA,Alameda CA,Piedmont city,2170,1
6001,4262,6,56938,CA,Alameda CA,Piedmont city,1689,1
6001,4271,6,562,CA,Alameda CA,Alameda city,1450,1
6001,4272,6,562,CA,Alameda CA,Alameda city,1725,1
6001,4273,6,562,CA,Alameda CA,Alameda city,2139,1
6001,4274,6,562,CA,Alameda CA,Alameda city,583,1
6001,4275,6,562,CA,Alameda CA,Alameda city,409,1
6001,4276,6,562,CA,Alameda CA,Alameda city,1765,1
6001,4277,6,562,CA,Alameda CA,Alameda city,2532,1
6001,4278,6,562,CA,Alameda CA,Alameda city,2133,1
6001,4279,6,562,CA,Alameda CA,Alameda city,2254,1
6001,4280,6,562,CA,Alameda CA,Alameda city,1406,1
6001,4281,6,562,CA,Alameda CA,Alameda city,2066,1
6001,4282,6,562,CA,Alameda CA,Alameda city,2754,1
6001,4283.01,6,562,CA,Alameda CA,Alameda city,2503,1
6001,4283.02,6,562,CA,Alameda CA,Alameda city,2714,1
6001,4284,6,562,CA,Alameda CA,Alameda city,2020,1
6001,4285,6,562,CA,Alameda CA,Alameda city,1559,1
6001,4286,6,562,CA,Alameda CA,Alameda city,1632,1
6001,4301,6,11964,CA,Alameda CA,Castro Valley CDP,2788,0.944
6001,4301,6,53000,CA,Alameda CA,Oakland city,3,0.001
6001,4301,6,99999,CA,Alameda CA, ,163,0.055
6001,4302,6,11964,CA,Alameda CA,Castro Valley CDP,2458,1
6001,4303,6,11964,CA,Alameda CA,Castro Valley CDP,1329,1
6001,4304,6,11964,CA,Alameda CA,Castro Valley CDP,768,1
6001,4305,6,11964,CA,Alameda CA,Castro Valley CDP,2122,1
6001,4306,6,11964,CA,Alameda CA,Castro Valley CDP,2120,1
6001,4307,6,11964,CA,Alameda CA,Castro Valley CDP,1410,1
6001,4308,6,11964,CA,Alameda CA,Castro Valley CDP,2176,1
6001,4309,6,11964,CA,Alameda CA,Castro Valley CDP,1946,1
6001,4310,6,11964,CA,Alameda CA,Castro Valley CDP,1220,1
6001,4311,6,11964,CA,Alameda CA,Castro Valley CDP,1345,1
6001,4312,6,11964,CA,Alameda CA,Castro Valley CDP,1806,0.67
6001,4312,6,33000,CA,Alameda CA,Hayward city,888,0.33
6001,4321,6,68084,CA,Alameda CA,San Leandro city,1465,1
6001,4322,6,68084,CA,Alameda CA,San Leandro city,1673,1
6001,4323,6,68084,CA,Alameda CA,San Leandro city,1366,1
6001,4324,6,68084,CA,Alameda CA,San Leandro city,1844,1
6001,4325,6,68084,CA,Alameda CA,San Leandro city,2887,1
6001,4326,6,68084,CA,Alameda CA,San Leandro city,2897,1
6001,4327,6,68084,CA,Alameda CA,San Leandro city,1075,1
6001,4328,6,11964,CA,Alameda CA,Castro Valley CDP,515,0.343
6001,4328,6,68084,CA,Alameda CA,San Leandro city,988,0.657
6001,4330,6,68084,CA,Alameda CA,San Leandro city,1470,1
6001,4331.01,6,68084,CA,Alameda CA,San Leandro city,3336,1
6001,4331.02,6,68084,CA,Alameda CA,San Leandro city,1365,1
6001,4332,6,2980,CA,Alameda CA,Ashland CDP,0,0
6001,4332,6,68084,CA,Alameda CA,San Leandro city,2770,1
6001,4333,6,68084,CA,Alameda CA,San Leandro city,2223,1
6001,4334,6,68084,CA,Alameda CA,San Leandro city,2321,1
6001,4335,6,68084,CA,Alameda CA,San Leandro city,1435,1
6001,4336,6,2980,CA,Alameda CA,Ashland CDP,2,0.001
6001,4336,6,68084,CA,Alameda CA,San Leandro city,2192,0.999
6001,4337,6,2980,CA,Alameda CA,Ashland CDP,1042,1
6001,4338,6,2980,CA,Alameda CA,Ashland CDP,2457,0.989
6001,4338,6,68084,CA,Alameda CA,San Leandro city,27,0.011
6001,4339,6,2980,CA,Alameda CA,Ashland CDP,2223,1
6001,4340,6,2980,CA,Alameda CA,Ashland CDP,1648,1
6001,4351.01,6,23350,CA,Alameda CA,Fairview CDP,34,0.009
6001,4351.01,6,33000,CA,Alameda CA,Hayward city,2632,0.681
6001,4351.01,6,77042,CA,Alameda CA,Sunol CDP,9,0.002
6001,4351.01,6,81204,CA,Alameda CA,Union City city,0,0
6001,4351.01,6,99999,CA,Alameda CA, ,1190,0.308
6001,4351.02,6,23350,CA,Alameda CA,Fairview CDP,0,0
6001,4351.02,6,33000,CA,Alameda CA,Hayward city,1745,1
6001,4351.02,6,99999,CA,Alameda CA, ,0,0
6001,4352,6,11964,CA,Alameda CA,Castro Valley CDP,0,0
6001,4352,6,23350,CA,Alameda CA,Fairview CDP,1239,0.894
6001,4352,6,33000,CA,Alameda CA,Hayward city,147,0.106
6001,4353,6,23350,CA,Alameda CA,Fairview CDP,313,0.184
6001,4353,6,33000,CA,Alameda CA,Hayward city,1392,0.816
6001,4354,6,33000,CA,Alameda CA,Hayward city,1916,1
6001,4355,6,12902,CA,Alameda CA,Cherryland CDP,731,0.481
6001,4355,6,33000,CA,Alameda CA,Hayward city,790,0.519
6001,4356,6,12902,CA,Alameda CA,Cherryland CDP,3241,1
6001,4356,6,33000,CA,Alameda CA,Hayward city,0,0
6001,4357,6,12902,CA,Alameda CA,Cherryland CDP,482,0.318
6001,4357,6,33000,CA,Alameda CA,Hayward city,0,0
6001,4357,6,68112,CA,Alameda CA,San Lorenzo CDP,1035,0.682
6001,4358,6,68112,CA,Alameda CA,San Lorenzo CDP,1667,1
6001,4359,6,68112,CA,Alameda CA,San Lorenzo CDP,1695,1
6001,4360,6,68112,CA,Alameda CA,San Lorenzo CDP,1453,1
6001,4361,6,68112,CA,Alameda CA,San Lorenzo CDP,1759,1
6001,4362,6,33000,CA,Alameda CA,Hayward city,36,0.033
6001,4362,6,99999,CA,Alameda CA, ,1064,0.967
6001,4363,6,12902,CA,Alameda CA,Cherryland CDP,369,0.189
6001,4363,6,33000,CA,Alameda CA,Hayward city,1579,0.811
6001,4364.01,6,23350,CA,Alameda CA,Fairview CDP,1150,0.393
6001,4364.01,6,33000,CA,Alameda CA,Hayward city,1779,0.607
6001,4364.02,6,23350,CA,Alameda CA,Fairview CDP,615,0.58
6001,4364.02,6,33000,CA,Alameda CA,Hayward city,445,0.42
6001,4365,6,33000,CA,Alameda CA,Hayward city,1787,1
6001,4366.01,6,33000,CA,Alameda CA,Hayward city,1930,1
6001,4366.02,6,33000,CA,Alameda CA,Hayward city,1584,1
6001,4367,6,33000,CA,Alameda CA,Hayward city,980,1
6001,4368,6,33000,CA,Alameda CA,Hayward city,1361,1
6001,4369,6,33000,CA,Alameda CA,Hayward city,1902,1
6001,4370,6,33000,CA,Alameda CA,Hayward city,1273,1
6001,4371,6,33000,CA,Alameda CA,Hayward city,2721,0.996
6001,4371,6,81204,CA,Alameda CA,Union City city,0,0
6001,4371,6,99999,CA,Alameda CA, ,10,0.004
6001,4372,6,33000,CA,Alameda CA,Hayward city,2050,0.928
6001,4372,6,99999,CA,Alameda CA, ,159,0.072
6001,4373,6,33000,CA,Alameda CA,Hayward city,961,1
6001,4374,6,33000,CA,Alameda CA,Hayward city,953,1
6001,4375,6,33000,CA,Alameda CA,Hayward city,1215,1
6001,4376,6,33000,CA,Alameda CA,Hayward city,939,1
6001,4377,6,33000,CA,Alameda CA,Hayward city,2215,1
6001,4378,6,33000,CA,Alameda CA,Hayward city,1242,1
6001,4379,6,33000,CA,Alameda CA,Hayward city,697,1
6001,4380,6,33000,CA,Alameda CA,Hayward city,702,0.651
6001,4380,6,81204,CA,Alameda CA,Union City city,373,0.346
6001,4380,6,99999,CA,Alameda CA, ,4,0.004
6001,4381,6,33000,CA,Alameda CA,Hayward city,2128,1
6001,4382.01,6,33000,CA,Alameda CA,Hayward city,1207,1
6001,4382.02,6,33000,CA,Alameda CA,Hayward city,3056,1
6001,4383,6,33000,CA,Alameda CA,Hayward city,930,1
6001,4384,6,33000,CA,Alameda CA,Hayward city,737,1
6001,4401,6,26000,CA,Alameda CA,Fremont city,0,0
6001,4401,6,33000,CA,Alameda CA,Hayward city,0,0
6001,4401,6,81204,CA,Alameda CA,Union City city,715,0.983
6001,4401,6,99999,CA,Alameda CA, ,12,0.017
6001,4402,6,81204,CA,Alameda CA,Union City city,1428,1
6001,4403.01,6,81204,CA,Alameda CA,Union City city,2136,1
6001,4403.02,6,81204,CA,Alameda CA,Union City city,1900,1
6001,4403.04,6,81204,CA,Alameda CA,Union City city,1321,1
6001,4403.05,6,81204,CA,Alameda CA,Union City city,1036,1
6001,4403.06,6,81204,CA,Alameda CA,Union City city,1023,1
6001,4403.07,6,81204,CA,Alameda CA,Union City city,1592,1
6001,4403.08,6,81204,CA,Alameda CA,Union City city,1893,1
6001,4403.09,6,81204,CA,Alameda CA,Union City city,2289,1
6001,4403.31,6,81204,CA,Alameda CA,Union City city,893,1
6001,4403.32,6,81204,CA,Alameda CA,Union City city,877,1
6001,4411,6,26000,CA,Alameda CA,Fremont city,1484,1
6001,4412,6,26000,CA,Alameda CA,Fremont city,2533,1
6001,4413.01,6,26000,CA,Alameda CA,Fremont city,1146,1
6001,4413.02,6,26000,CA,Alameda CA,Fremont city,1857,1
6001,4414.01,6,26000,CA,Alameda CA,Fremont city,2343,1
6001,4414.02,6,26000,CA,Alameda CA,Fremont city,1690,1
6001,4415.01,6,81204,CA,Alameda CA,Union City city,1401,1
6001,4415.03,6,26000,CA,Alameda CA,Fremont city,3797,1
6001,4415.03,6,50916,CA,Alameda CA,Newark city,0,0
6001,4415.21,6,26000,CA,Alameda CA,Fremont city,1801,1
6001,4415.22,6,26000,CA,Alameda CA,Fremont city,1424,1
6001,4416.01,6,26000,CA,Alameda CA,Fremont city,1450,1
6001,4416.02,6,26000,CA,Alameda CA,Fremont city,2222,1
6001,4417,6,26000,CA,Alameda CA,Fremont city,2405,1
6001,4418,6,26000,CA,Alameda CA,Fremont city,2344,1
6001,4419.01,6,26000,CA,Alameda CA,Fremont city,4969,1
6001,4419.21,6,26000,CA,Alameda CA,Fremont city,921,1
6001,4419.22,6,26000,CA,Alameda CA,Fremont city,3081,1
6001,4419.23,6,26000,CA,Alameda CA,Fremont city,2198,1
6001,4420,6,26000,CA,Alameda CA,Fremont city,994,1
6001,4421,6,26000,CA,Alameda CA,Fremont city,1598,1
6001,4422,6,26000,CA,Alameda CA,Fremont city,2131,1
6001,4423,6,26000,CA,Alameda CA,Fremont city,2980,1
6001,4424,6,26000,CA,Alameda CA,Fremont city,1857,1
6001,4425,6,26000,CA,Alameda CA,Fremont city,2236,1
6001,4426,6,26000,CA,Alameda CA,Fremont city,2988,1
6001,4427,6,26000,CA,Alameda CA,Fremont city,1071,1
6001,4428,6,26000,CA,Alameda CA,Fremont city,944,1
6001,4429,6,26000,CA,Alameda CA,Fremont city,2394,1
6001,4430.01,6,26000,CA,Alameda CA,Fremont city,815,1
6001,4430.02,6,26000,CA,Alameda CA,Fremont city,1871,1
6001,4431.01,6,26000,CA,Alameda CA,Fremont city,2966,1
6001,4431.02,6,26000,CA,Alameda CA,Fremont city,1433,1
6001,4431.03,6,26000,CA,Alameda CA,Fremont city,1049,1
6001,4432,6,26000,CA,Alameda CA,Fremont city,1091,1
6001,4433.01,6,26000,CA,Alameda CA,Fremont city,1189,1
6001,4433.02,6,26000,CA,Alameda CA,Fremont city,2180,1
6001,4441,6,50916,CA,Alameda CA,Newark city,2524,1
6001,4442,6,50916,CA,Alameda CA,Newark city,1933,1
6001,4443,6,26000,CA,Alameda CA,Fremont city,0,0
6001,4443,6,50916,CA,Alameda CA,Newark city,2346,1
6001,4444,6,50916,CA,Alameda CA,Newark city,1491,1
6001,4445,6,50916,CA,Alameda CA,Newark city,1881,1
6001,4446,6,26000,CA,Alameda CA,Fremont city,0,0
6001,4446,6,50916,CA,Alameda CA,Newark city,2975,1
6001,4501,6,20018,CA,Alameda CA,Dublin city,1263,1
6001,4502,6,20018,CA,Alameda CA,Dublin city,2303,1
6001,4503,6,20018,CA,Alameda CA,Dublin city,1565,1
6001,4503,6,57792,CA,Alameda CA,Pleasanton city,0,0
6001,4504,6,20018,CA,Alameda CA,Dublin city,1964,1
6001,4504,6,57792,CA,Alameda CA,Pleasanton city,0,0
6001,4505,6,20018,CA,Alameda CA,Dublin city,2696,1
6001,4505,6,57792,CA,Alameda CA,Pleasanton city,0,0
6001,4505,6,99999,CA,Alameda CA, ,0,0
6001,4506.01,6,33000,CA,Alameda CA,Hayward city,3,0.002
6001,4506.01,6,57792,CA,Alameda CA,Pleasanton city,696,0.57
6001,4506.01,6,77042,CA,Alameda CA,Sunol CDP,280,0.23
6001,4506.01,6,99999,CA,Alameda CA, ,241,0.198
6001,4506.02,6,57792,CA,Alameda CA,Pleasanton city,3016,0.999
6001,4506.02,6,99999,CA,Alameda CA, ,4,0.001
6001,4506.03,6,57792,CA,Alameda CA,Pleasanton city,1532,1
6001,4506.04,6,57792,CA,Alameda CA,Pleasanton city,1703,1
6001,4506.05,6,57792,CA,Alameda CA,Pleasanton city,1407,1
6001,4506.06,6,57792,CA,Alameda CA,Pleasanton city,1975,1
6001,4506.07,6,57792,CA,Alameda CA,Pleasanton city,1611,0.946
6001,4506.07,6,99999,CA,Alameda CA, ,92,0.054
6001,4507.01,6,57792,CA,Alameda CA,Pleasanton city,1818,0.885
6001,4507.01,6,77042,CA,Alameda CA,Sunol CDP,214,0.104
6001,4507.01,6,99999,CA,Alameda CA, ,22,0.011
6001,4507.03,6,57792,CA,Alameda CA,Pleasanton city,2887,0.999
6001,4507.03,6,99999,CA,Alameda CA, ,3,0.001
6001,4507.21,6,20018,CA,Alameda CA,Dublin city,81,0.389
6001,4507.21,6,41992,CA,Alameda CA,Livermore city,59,0.284
6001,4507.21,6,57792,CA,Alameda CA,Pleasanton city,1,0.005
6001,4507.21,6,99999,CA,Alameda CA, ,67,0.322
6001,4507.22,6,57792,CA,Alameda CA,Pleasanton city,3813,1
6001,4507.22,6,99999,CA,Alameda CA, ,0,0
6001,4507.41,6,57792,CA,Alameda CA,Pleasanton city,1731,0.982
6001,4507.41,6,99999,CA,Alameda CA, ,32,0.018
6001,4507.42,6,41992,CA,Alameda CA,Livermore city,0,0
6001,4507.42,6,57792,CA,Alameda CA,Pleasanton city,1778,1
6001,4507.42,6,99999,CA,Alameda CA, ,0,0
6001,4511.01,6,41992,CA,Alameda CA,Livermore city,1076,0.636
6001,4511.01,6,99999,CA,Alameda CA, ,615,0.364
6001,4511.02,6,41992,CA,Alameda CA,Livermore city,772,0.986
6001,4511.02,6,99999,CA,Alameda CA, ,11,0.014
6001,4512.01,6,41992,CA,Alameda CA,Livermore city,2531,1
6001,4512.01,6,99999,CA,Alameda CA, ,1,0
6001,4512.02,6,41992,CA,Alameda CA,Livermore city,1057,0.939
6001,4512.02,6,99999,CA,Alameda CA, ,69,0.061
6001,4513,6,41992,CA,Alameda CA,Livermore city,2375,1
6001,4513,6,99999,CA,Alameda CA, ,1,0
6001,4514.01,6,41992,CA,Alameda CA,Livermore city,2128,0.994
6001,4514.01,6,99999,CA,Alameda CA, ,13,0.006
6001,4514.02,6,41992,CA,Alameda CA,Livermore city,2884,1
6001,4515.01,6,41992,CA,Alameda CA,Livermore city,1211,0.92
6001,4515.01,6,99999,CA,Alameda CA, ,106,0.08
6001,4515.02,6,41992,CA,Alameda CA,Livermore city,2793,1
6001,4515.03,6,41992,CA,Alameda CA,Livermore city,2103,1
6001,4516.01,6,41992,CA,Alameda CA,Livermore city,1387,0.965
6001,4516.01,6,99999,CA,Alameda CA, ,50,0.035
6001,4516.02,6,41992,CA,Alameda CA,Livermore city,2399,1
6001,4517.01,6,41992,CA,Alameda CA,Livermore city,1065,1
6001,4517.02,6,41992,CA,Alameda CA,Livermore city,2770,1
6001,4517.02,6,99999,CA,Alameda CA, ,0,0
6013,3010,6,6210,CA,Contra Costa CA,Bethel Island CDP,1345,0.709
6013,3010,6,99999,CA,Contra Costa CA, ,552,0.291
6013,3020.02,6,38772,CA,Contra Costa CA,Knightsen CDP,162,0.061
6013,3020.02,6,53070,CA,Contra Costa CA,Oakley city,2477,0.939
6013,3020.02,6,99999,CA,Contra Costa CA, ,0,0
6013,3020.03,6,53070,CA,Contra Costa CA,Oakley city,3194,1
6013,3020.03,6,99999,CA,Contra Costa CA, ,0,0
6013,3020.04,6,2252,CA,Contra Costa CA,Antioch city,1167,0.359
6013,3020.04,6,53070,CA,Contra Costa CA,Oakley city,2085,0.641
6013,3031,6,8142,CA,Contra Costa CA,Brentwood city,1891,0.742
6013,3031,6,38772,CA,Contra Costa CA,Knightsen CDP,127,0.05
6013,3031,6,53070,CA,Contra Costa CA,Oakley city,35,0.014
6013,3031,6,99999,CA,Contra Costa CA, ,494,0.194
6013,3032,6,2252,CA,Contra Costa CA,Antioch city,1166,0.158
6013,3032,6,8142,CA,Contra Costa CA,Brentwood city,5888,0.796
6013,3032,6,99999,CA,Contra Costa CA, ,344,0.046
6013,3040,6,8142,CA,Contra Costa CA,Brentwood city,9,0.002
6013,3040,6,9346,CA,Contra Costa CA,Byron CDP,309,0.068
6013,3040,6,19339,CA,Contra Costa CA,Discovery Bay CDP,3781,0.835
6013,3040,6,99999,CA,Contra Costa CA, ,429,0.095
6013,3050,6,2252,CA,Contra Costa CA,Antioch city,2400,1
6013,3050,6,57456,CA,Contra Costa CA,Pittsburg city,0,0
6013,3050,6,99999,CA,Contra Costa CA, ,0,0
6013,3060.01,6,2252,CA,Contra Costa CA,Antioch city,3014,0.989
6013,3060.01,6,99999,CA,Contra Costa CA, ,32,0.011
6013,3060.02,6,2252,CA,Contra Costa CA,Antioch city,911,0.802
6013,3060.02,6,53070,CA,Contra Costa CA,Oakley city,155,0.136
6013,3060.02,6,99999,CA,Contra Costa CA, ,70,0.062
6013,3071.01,6,2252,CA,Contra Costa CA,Antioch city,1541,1
6013,3071.02,6,2252,CA,Contra Costa CA,Antioch city,1826,1
6013,3072.01,6,2252,CA,Contra Costa CA,Antioch city,951,1
6013,3072.02,6,2252,CA,Contra Costa CA,Antioch city,1629,1
6013,3072.04,6,2252,CA,Contra Costa CA,Antioch city,1373,1
6013,3072.05,6,2252,CA,Contra Costa CA,Antioch city,2768,1
6013,3072.05,6,99999,CA,Contra Costa CA, ,0,0
6013,3080.01,6,2252,CA,Contra Costa CA,Antioch city,2525,1
