geo_fips,Typology,old disp type
6001409700,LI - At Risk of Gentrification and/or Displacement,1
6001407200,LI - At Risk of Gentrification and/or Displacement,2
6001409200,LI - Ongoing Gentrification and/or Displacement,1
6001406601,LI - Ongoing Gentrification and/or Displacement,2
6001405402,LI - At Risk of Gentrification and/or Displacement,2
6001407500,LI - At Risk of Gentrification and/or Displacement,1
6001409800,LI - At Risk of Gentrification and/or Displacement,1
6001402200,LI - Ongoing Gentrification and/or Displacement,2
6001410500,LI - Ongoing Gentrification and/or Displacement,2
6001401400,LI - Ongoing Gentrification and/or Displacement,2
6001404101,MHI - Ongoing Exclusion,6
6001404400,MHI - At Risk of Exclusion,5
6001405800,LI - Ongoing Gentrification and/or Displacement,4
6001408600,LI - Ongoing Gentrification and/or Displacement,2
6001400500,LI - Ongoing Gentrification and/or Displacement,4
6001981900,Data Unavailable or Unreliable,1
6001407900,MHI - Ongoing Exclusion,5
6001404600,MHI - At Risk of Exclusion,5
6001401800,LI - Ongoing Gentrification and/or Displacement,4
6001401200,MHI - Advanced Gentrification,3
6001408800,LI - Ongoing Gentrification and/or Displacement,2
6001406201,LI - Ongoing Gentrification and/or Displacement,2
6001405600,LI - Ongoing Gentrification and/or Displacement,2
6001405302,LI - At Risk of Gentrification and/or Displacement,2
6001409000,LI - At Risk of Gentrification and/or Displacement,2
6001403501,LI - At Risk of Gentrification and/or Displacement,2
6001406602,LI - At Risk of Gentrification and/or Displacement,2
6001404102,LI - Not Losing Low Income Households,3
6001401000,LI - Ongoing Gentrification and/or Displacement,4
6001404800,LI - At Risk of Gentrification and/or Displacement,2
6001403600,LI - Ongoing Gentrification and/or Displacement,2
6001401300,LI - Ongoing Gentrification and/or Displacement,4
6001406800,MHI - At Risk of Exclusion,7
6001406400,LI - At Risk of Gentrification and/or Displacement,2
6001401500,LI - Ongoing Gentrification and/or Displacement,4
6001408100,MHI - Not Losing Low Income Households,5
6001400700,LI - At Risk of Gentrification and/or Displacement,4
6001400100,MHI - Advanced Exclusion,8
6001401700,LI - Ongoing Gentrification and/or Displacement,4
6001407300,LI - Ongoing Gentrification and/or Displacement,3
6001410000,MHI - At Risk of Exclusion,5
6001404000,LI - Not Losing Low Income Households,2
6001404700,MHI - Advanced Exclusion,5
6001400800,LI - Ongoing Gentrification and/or Displacement,4
6001408000,MHI - At Risk of Exclusion,8
6001402500,LI - Ongoing Gentrification and/or Displacement,2
6001403900,LI - Ongoing Gentrification and/or Displacement,3
6001402700,Data Unavailable or Unreliable,2
6001404200,MHI - Advanced Exclusion,8
6001402400,LI - Ongoing Gentrification and/or Displacement,2
6001402900,LI - Ongoing Gentrification and/or Displacement,2
6001402600,LI - At Risk of Gentrification and/or Displacement,2
6001407800,MHI - Advanced Gentrification,3
6001403100,LI - Ongoing Gentrification and/or Displacement,4
6001408400,LI - Ongoing Gentrification and/or Displacement,2
6001404300,MHI - Ongoing Exclusion,6
6001982000,Data Unavailable or Unreliable,5
6001402800,LI - Ongoing Gentrification and/or Displacement,4
6001403502,LI - Ongoing Gentrification and/or Displacement,4
6001410400,LI - Ongoing Gentrification and/or Displacement,2
6001410100,LI - At Risk of Gentrification and/or Displacement,1
6001403300,LI - Ongoing Gentrification and/or Displacement,4
6001405301,LI - Ongoing Gentrification and/or Displacement,2
6001407400,LI - Ongoing Gentrification and/or Displacement,2
6001403400,LI - Ongoing Gentrification and/or Displacement,2
6001410300,LI - At Risk of Gentrification and/or Displacement,2
6001400200,MHI - Ongoing Exclusion,6
6001406500,LI - At Risk of Gentrification and/or Displacement,2
6001409100,LI - Ongoing Gentrification and/or Displacement,4
6001406000,LI - At Risk of Gentrification and/or Displacement,2
6001410200,LI - Not Losing Low Income Households,1
6001407102,LI - At Risk of Gentrification and/or Displacement,2
6001400600,LI - Ongoing Gentrification and/or Displacement,4
6001405100,MHI - Advanced Exclusion,8
6001403701,LI - Ongoing Gentrification and/or Displacement,2
6001406900,LI - Not Losing Low Income Households,6
6001408300,LI - Ongoing Gentrification and/or Displacement,2
6001403000,LI - Ongoing Gentrification and/or Displacement,4
6001408700,LI - At Risk of Gentrification and/or Displacement,4
6001409500,LI - At Risk of Gentrification and/or Displacement,3
6001400900,LI - Ongoing Gentrification and/or Displacement,4
6001409300,LI - At Risk of Gentrification and/or Displacement,2
6001407700,LI - At Risk of Gentrification and/or Displacement,2
6001405902,LI - At Risk of Gentrification and/or Displacement,2
6013302010,MHI - Not Losing Low Income Households,5
6013302007,LI - Not Losing Low Income Households,1
6013302005,LI - Not Losing Low Income Households,1
6013302006,MHI - Not Losing Low Income Households,5
6013302008,MHI - Not Losing Low Income Households,1
6013353002,MHI - At Risk of Exclusion,5
6013354001,MHI - Ongoing Exclusion,5
6013354002,MHI - At Risk of Exclusion,5
6013353001,MHI - Ongoing Exclusion,5
6081603200,MHI - Not Losing Low Income Households,5
6081603000,LI - Not Losing Low Income Households,1
6081603100,MHI - Not Losing Low Income Households,7
6081603300,MHI - Ongoing Exclusion,7
6081603400,LI - Not Losing Low Income Households,1
6081602700,LI - Ongoing Gentrification and/or Displacement,4
6081602800,MHI - Not Losing Low Income Households,5
6081602900,MHI - Advanced Gentrification,5
6085511302,LI - Not Losing Low Income Households,2
6085511705,MHI - At Risk of Exclusion,8
6085511301,LI - Not Losing Low Income Households,3
6085511500,MHI - Ongoing Exclusion,6
6085511100,MHI - At Risk of Exclusion,5
6085510801,MHI - At Risk of Exclusion,7
6085511609,MHI - At Risk of Exclusion,5
6085510600,MHI - Ongoing Exclusion,5
6085511200,MHI - Advanced Exclusion,8
6085510700,LI - Ongoing Gentrification and/or Displacement,4
6085511000,MHI - Ongoing Exclusion,7
6085510803,LI - Not Losing Low Income Households,1
6085510900,MHI - Ongoing Exclusion,7
6085510802,MHI - At Risk of Exclusion,6
6085511400,MHI - At Risk of Exclusion,5
6097150610,MHI - Ongoing Exclusion,5
6097150800,MHI - Ongoing Exclusion,6
6097150601,MHI - Ongoing Exclusion,5
6097150902,MHI - Advanced Gentrification,5
6097150603,MHI - Not Losing Low Income Households,1
6097150901,LI - At Risk of Gentrification and/or Displacement,2
6097150701,MHI - At Risk of Exclusion,2
6097150609,LI - Not Losing Low Income Households,2
6097150612,MHI - Not Losing Low Income Households,5
6097150702,MHI - Ongoing Exclusion,7
6097150607,MHI - Ongoing Exclusion,5
6097150602,MHI - Not Losing Low Income Households,5
6097150611,MHI - Not Losing Low Income Households,5
6001426100,MHI - At Risk of Exclusion,5
6001426200,MHI - Advanced Exclusion,8
6013359202,MHI - Not Losing Low Income Households,5
6013359103,LI - At Risk of Gentrification and/or Displacement,1
6013359102,LI - Not Losing Low Income Households,3
6013355200,MHI - At Risk of Exclusion,5
6013312000,Data Unavailable or Unreliable,1
6013313206,LI - Not Losing Low Income Households,1
6013309000,LI - Ongoing Gentrification and/or Displacement,1
6013313204,LI - At Risk of Gentrification and/or Displacement,2
6013313203,LI - At Risk of Gentrification and/or Displacement,1
6013313101,LI - At Risk of Gentrification and/or Displacement,2
6013311000,LI - At Risk of Gentrification and/or Displacement,2
6013313205,Data Unavailable or Unreliable,7
6013310000,LI - At Risk of Gentrification and/or Displacement,2
6013313102,LI - Not Losing Low Income Households,1
6013314102,LI - Not Losing Low Income Households,1
6013313103,MHI - Not Losing Low Income Households,5
6013325000,MHI - At Risk of Exclusion,2
6013326000,MHI - At Risk of Exclusion,5
6013321200,LI - Not Losing Low Income Households,1
6013324002,LI - Not Losing Low Income Households,1
6013323000,MHI - At Risk of Exclusion,6
6013322000,MHI - At Risk of Exclusion,5
6001450746,MHI - Not Losing Low Income Households,5
6001450745,MHI - Not Losing Low Income Households,5
6001450607,MHI - Advanced Gentrification,4
6001450744,MHI - At Risk of Exclusion,5
6001450604,MHI - Not Losing Low Income Households,5
6001450606,MHI - Advanced Exclusion,5
6001450743,MHI - At Risk of Exclusion,5
6001450741,MHI - At Risk of Exclusion,6
6001450605,MHI - Not Losing Low Income Households,5
6001450701,MHI - Not Losing Low Income Households,5
6001450601,MHI - At Risk of Exclusion,5
6001450603,MHI - At Risk of Exclusion,5
6001450602,MHI - At Risk of Exclusion,5
6001450742,MHI - Not Losing Low Income Households,5
6081613200,MHI - At Risk of Exclusion,5
6081611100,MHI - Not Losing Low Income Households,5
6081610000,LI - Not Losing Low Income Households,3
6081610201,LI - Ongoing Gentrification and/or Displacement,2
6081610203,LI - At Risk of Gentrification and/or Displacement,2
6081610700,LI - Ongoing Gentrification and/or Displacement,1
6081609800,MHI - At Risk of Exclusion,6
6081611200,MHI - Ongoing Exclusion,7
6081610100,LI - Ongoing Gentrification and/or Displacement,2
6081610304,MHI - Ongoing Exclusion,5
6081610303,MHI - Not Losing Low Income Households,5
6081611000,MHI - Advanced Gentrification,1
6081610302,LI - Not Losing Low Income Households,1
6081609900,MHI - Ongoing Exclusion,7
6081610900,LI - Ongoing Gentrification and/or Displacement,2
6081610202,LI - At Risk of Gentrification and/or Displacement,2
6081610400,LI - Not Losing Low Income Households,1
6081610800,LI - At Risk of Gentrification and/or Displacement,1
6013360101,MHI - Not Losing Low Income Households,5
6013382000,LI - At Risk of Gentrification and/or Displacement,2
6013370000,MHI - Advanced Gentrification,5
6013374000,LI - At Risk of Gentrification and/or Displacement,3
6013383000,LI - Ongoing Gentrification and/or Displacement,4
6013378000,MHI - Advanced Gentrification,2
6013367100,LI - Not Losing Low Income Households,1
6013381000,LI - Ongoing Gentrification and/or Displacement,3
6013379000,LI - Ongoing Gentrification and/or Displacement,2
6013392200,LI - Not Losing Low Income Households,1
6013360102,MHI - Not Losing Low Income Households,5
6013371000,LI - Not Losing Low Income Households,3
6013372000,LI - At Risk of Gentrification and/or Displacement,1
6013360200,LI - Not Losing Low Income Households,1
6013380000,LI - Ongoing Gentrification and/or Displacement,4
6013373000,LI - At Risk of Gentrification and/or Displacement,2
6013377000,LI - At Risk of Gentrification and/or Displacement,2
6013375000,LI - Ongoing Gentrification and/or Displacement,3
6013365003,LI - Not Losing Low Income Households,4
6013376000,LI - Ongoing Gentrification and/or Displacement,2
6095253500,LI - Not Losing Low Income Households,2
6013358000,LI - At Risk of Gentrification and/or Displacement,1
6013356001,LI - Not Losing Low Income Households,5
6097151307,MHI - Not Losing Low Income Households,5
6097151305,LI - Not Losing Low Income Households,1
6097151310,MHI - Not Losing Low Income Households,7
6097151306,LI - Not Losing Low Income Households,1
6097151201,LI - Not Losing Low Income Households,1
6097151301,LI - Ongoing Gentrification and/or Displacement,1
6097151311,MHI - Not Losing Low Income Households,1
6097151309,MHI - Not Losing Low Income Households,5
6097151308,LI - Not Losing Low Income Households,1
6013367200,LI - At Risk of Gentrification and/or Displacement,2
6097153102,LI - Not Losing Low Income Households,2
6041118100,MHI - At Risk of Exclusion,5
6041117000,MHI - At Risk of Exclusion,2
6041116000,MHI - At Risk of Exclusion,1
6041115000,MHI - Ongoing Exclusion,7
6081603802,LI - Not Losing Low Income Households,1
6081604200,LI - Ongoing Gentrification and/or Displacement,2
6081604101,LI - Ongoing Gentrification and/or Displacement,3
6081603801,LI - Not Losing Low Income Households,1
6081603700,MHI - Not Losing Low Income Households,5
6081614000,MHI - Ongoing Exclusion,5
6081604102,LI - At Risk of Gentrification and/or Displacement,1
6081604000,MHI - Ongoing Exclusion,6
6081603900,MHI - Advanced Gentrification,7
6081609602,MHI - Not Losing Low Income Households,5
6081609202,LI - Ongoing Gentrification and/or Displacement,4
6081609500,MHI - Ongoing Exclusion,5
6081609601,MHI - Not Losing Low Income Households,5
6081609400,MHI - At Risk of Exclusion,5
6081609100,LI - Not Losing Low Income Households,7
6081609603,MHI - Not Losing Low Income Households,5
6081609300,MHI - Ongoing Exclusion,7
6081609201,LI - Ongoing Gentrification and/or Displacement,4
6075011100,LI - Ongoing Gentrification and/or Displacement,4
6075030600,MHI - At Risk of Exclusion,6
6075045100,LI - Ongoing Gentrification and/or Displacement,4
6075980600,Data Unavailable or Unreliable,5
6075035300,LI - Not Losing Low Income Households,2
6075030201,MHI - Ongoing Exclusion,6
6075011800,LI - At Risk of Gentrification and/or Displacement,3
6075020700,MHI - Advanced Gentrification,4
6075025500,MHI - At Risk of Exclusion,6
6075031302,LI - Not Losing Low Income Households,2
6075011901,LI - Not Losing Low Income Households,2
6075030102,MHI - Ongoing Exclusion,6
6075023300,LI - At Risk of Gentrification and/or Displacement,2
6075023103,LI - At Risk of Gentrification and/or Displacement,1
6075023400,LI - At Risk of Gentrification and/or Displacement,3
6075026100,LI - Not Losing Low Income Households,2
6075030400,MHI - Ongoing Exclusion,6
6075010400,MHI - At Risk of Exclusion,6
6075022803,MHI - Advanced Gentrification,4
6075030202,MHI - Advanced Gentrification,4
6075016801,LI - Ongoing Gentrification and/or Displacement,6
6075012800,MHI - At Risk of Exclusion,5
6075016100,LI - Ongoing Gentrification and/or Displacement,4
6075030500,MHI - At Risk of Exclusion,6
6075033000,LI - Not Losing Low Income Households,6
6075047702,LI - Not Losing Low Income Households,6
6075025702,LI - At Risk of Gentrification and/or Displacement,2
6075025701,LI - At Risk of Gentrification and/or Displacement,4
6075012501,LI - At Risk of Gentrification and/or Displacement,1
6075011902,LI - Not Losing Low Income Households,2
6075021800,MHI - At Risk of Exclusion,6
6075022702,MHI - Ongoing Exclusion,6
6075033201,College Town,9
6075015600,MHI - At Risk of Exclusion,2
6075980501,LI - Ongoing Gentrification and/or Displacement,2
6075017601,LI - Ongoing Gentrification and/or Displacement,4
6075017102,MHI - At Risk of Exclusion,6
6075061400,MHI - Ongoing Exclusion,4
6075035202,LI - At Risk of Gentrification and/or Displacement,3
6075047701,LI - At Risk of Gentrification and/or Displacement,2
6075015300,MHI - Ongoing Exclusion,6
6075032700,MHI - Ongoing Exclusion,2
6075025100,MHI - At Risk of Exclusion,6
6075026004,LI - Not Losing Low Income Households,2
6075031301,MHI - At Risk of Exclusion,6
6075010900,MHI - Advanced Gentrification,6
6075035201,LI - Not Losing Low Income Households,2
6075061200,LI - Ongoing Gentrification and/or Displacement,4
6075047902,LI - At Risk of Gentrification and/or Displacement,2
6075030900,MHI - At Risk of Exclusion,6
6075026301,LI - At Risk of Gentrification and/or Displacement,2
6075021400,MHI - Ongoing Exclusion,6
6075025300,MHI - Advanced Gentrification,4
6075016802,LI - Ongoing Gentrification and/or Displacement,2
6075047801,LI - Not Losing Low Income Households,6
6075020600,MHI - At Risk of Exclusion,6
6075032801,LI - Not Losing Low Income Households,2
6075060400,LI - Not Losing Low Income Households,1
6075021200,MHI - At Risk of Exclusion,6
6075031202,LI - Not Losing Low Income Households,2
6075021300,MHI - Advanced Exclusion,6
6075016600,MHI - Ongoing Exclusion,6
6075020300,MHI - Advanced Gentrification,6
6075026001,LI - At Risk of Gentrification and/or Displacement,2
6075030800,MHI - Ongoing Exclusion,6
6075012601,Data Unavailable or Unreliable,6
6075015802,LI - Ongoing Gentrification and/or Displacement,4
6075022704,MHI - Ongoing Exclusion,6
6075033203,LI - At Risk of Gentrification and/or Displacement,3
6075021100,MHI - Ongoing Exclusion,6
6075013400,MHI - At Risk of Exclusion,5
6075026402,MHI - Advanced Gentrification,2
6075012502,LI - At Risk of Gentrification and/or Displacement,1
6075042601,LI - Not Losing Low Income Households,2
6075012401,LI - Ongoing Gentrification and/or Displacement,4
6075045200,LI - Ongoing Gentrification and/or Displacement,2
6075040100,LI - Ongoing Gentrification and/or Displacement,2
6075030101,MHI - At Risk of Exclusion,6
6075035100,MHI - Advanced Gentrification,6
6075030700,MHI - Ongoing Exclusion,7
6075012602,MHI - Ongoing Exclusion,6
6075060502,LI - At Risk of Gentrification and/or Displacement,1
6075017700,LI - Ongoing Gentrification and/or Displacement,4
6075023003,MHI - At Risk of Exclusion,4
6075010300,LI - Not Losing Low Income Households,6
6075010800,MHI - Advanced Gentrification,6
6075011200,LI - Ongoing Gentrification and/or Displacement,2
6075033204,LI - At Risk of Gentrification and/or Displacement,2
6075023102,LI - At Risk of Gentrification and/or Displacement,2
6075010500,MHI - At Risk of Exclusion,7
6075060100,MHI - Ongoing Exclusion,5
6075030302,MHI - At Risk of Exclusion,5
6075047600,LI - Not Losing Low Income Households,6
6075032601,MHI - At Risk of Exclusion,6
6075015700,MHI - Ongoing Exclusion,6
6075026404,LI - Ongoing Gentrification and/or Displacement,1
6075022801,MHI - Advanced Gentrification,4
6075026003,LI - At Risk of Gentrification and/or Displacement,2
6075032902,MHI - At Risk of Exclusion,6
6075012902,MHI - Ongoing Exclusion,6
6075010200,MHI - At Risk of Exclusion,6
6075011000,MHI - Advanced Gentrification,4
6075013300,MHI - At Risk of Exclusion,6
6075040200,LI - Not Losing Low Income Households,6
6075012901,MHI - Ongoing Exclusion,6
6075010700,LI - Ongoing Gentrification and/or Displacement,2
6075011300,LI - Ongoing Gentrification and/or Displacement,2
6075015900,LI - At Risk of Gentrification and/or Displacement,1
6075020900,LI - Ongoing Gentrification and/or Displacement,4
6075061100,LI - Ongoing Gentrification and/or Displacement,2
6075012700,MHI - At Risk of Exclusion,5
6075013200,MHI - Advanced Exclusion,5
6075016300,LI - Ongoing Gentrification and/or Displacement,2
6075016700,MHI - Advanced Gentrification,6
6075016900,MHI - At Risk of Exclusion,6
6075031100,MHI - Ongoing Exclusion,6
6075018000,MHI - Advanced Gentrification,4
6075017101,MHI - Ongoing Exclusion,6
6075017801,LI - Ongoing Gentrification and/or Displacement,4
6075020100,LI - Ongoing Gentrification and/or Displacement,4
6075015500,LI - Ongoing Gentrification and/or Displacement,4
6075010600,LI - At Risk of Gentrification and/or Displacement,2
6075031201,LI - Not Losing Low Income Households,2
6075020402,MHI - At Risk of Exclusion,6
6075015400,MHI - At Risk of Exclusion,6
6075026303,LI - At Risk of Gentrification and/or Displacement,6
6075020800,LI - Ongoing Gentrification and/or Displacement,4
6075021000,MHI - Advanced Gentrification,4
6075022802,LI - Ongoing Gentrification and/or Displacement,4
6075022902,MHI - Advanced Gentrification,4
6075017802,LI - Ongoing Gentrification and/or Displacement,4
6075980200,Data Unavailable or Unreliable,7
6075061500,MHI - At Risk of Exclusion,5
6075022901,LI - Ongoing Gentrification and/or Displacement,4
6075025900,MHI - At Risk of Exclusion,6
6075980900,Data Unavailable or Unreliable,5
6075026200,LI - Not Losing Low Income Households,2
6075026403,LI - Ongoing Gentrification and/or Displacement,2
6075031000,MHI - Ongoing Exclusion,6
6075015200,LI - Ongoing Gentrification and/or Displacement,4
6075031400,LI - Not Losing Low Income Households,2
6075012202,LI - Ongoing Gentrification and/or Displacement,2
6075013101,MHI - At Risk of Exclusion,6
6075020200,LI - Ongoing Gentrification and/or Displacement,4
6075013102,Data Unavailable or Unreliable,5
6075033100,MHI - At Risk of Exclusion,6
6075032602,LI - Not Losing Low Income Households,2
6075060700,MHI - At Risk of Exclusion,5
6075016500,LI - Ongoing Gentrification and/or Displacement,4
6075026302,LI - Not Losing Low Income Households,2
6075020500,MHI - Ongoing Exclusion,6
6075017902,LI - Ongoing Gentrification and/or Displacement,1
6075021500,MHI - At Risk of Exclusion,6
6075011700,LI - At Risk of Gentrification and/or Displacement,4
6075021700,MHI - At Risk of Exclusion,2
6075032901,MHI - At Risk of Exclusion,6
6075017000,MHI - Ongoing Exclusion,6
6075047802,LI - Not Losing Low Income Households,2
6075015801,LI - Ongoing Gentrification and/or Displacement,4
6075015100,MHI - Advanced Gentrification,4
6075042700,LI - Ongoing Gentrification and/or Displacement,2
6075021600,MHI - At Risk of Exclusion,6
6075012100,LI - Ongoing Gentrification and/or Displacement,3
6075047901,LI - Not Losing Low Income Households,1
6075042800,MHI - At Risk of Exclusion,5
6075025600,LI - Not Losing Low Income Households,2
6075012402,LI - Ongoing Gentrification and/or Displacement,4
6075061000,MHI - At Risk of Exclusion,6
6075022903,LI - Ongoing Gentrification and/or Displacement,2
6075032802,MHI - At Risk of Exclusion,6
6075026002,MHI - At Risk of Exclusion,2
6075980300,MHI - Not Losing Low Income Households,5
6075012302,LI - Ongoing Gentrification and/or Displacement,4
6075030301,MHI - Ongoing Exclusion,6
6075013000,MHI - Ongoing Exclusion,6
6075010100,LI - Ongoing Gentrification and/or Displacement,2
6075012301,LI - At Risk of Gentrification and/or Displacement,2
6075042602,MHI - At Risk of Exclusion,2
6075023001,LI - At Risk of Gentrification and/or Displacement,2
6075016000,LI - Not Losing Low Income Households,2
6075025200,MHI - At Risk of Exclusion,6
6075016200,LI - Ongoing Gentrification and/or Displacement,4
6075016400,MHI - Advanced Gentrification,6
6075023200,LI - At Risk of Gentrification and/or Displacement,2
6075022600,MHI - At Risk of Exclusion,6
6075012201,LI - Ongoing Gentrification and/or Displacement,2
6075013500,MHI - At Risk of Exclusion,6
6075025800,LI - At Risk of Gentrification and/or Displacement,2
6075025402,MHI - Advanced Gentrification,4
6075012000,LI - Ongoing Gentrification and/or Displacement,2
6075025403,LI - Ongoing Gentrification and/or Displacement,4
6075026401,LI - Ongoing Gentrification and/or Displacement,2
6075025401,LI - Ongoing Gentrification and/or Displacement,4
6075035400,LI - Not Losing Low Income Households,6
6075020401,MHI - Ongoing Exclusion,6
6085505006,MHI - At Risk of Exclusion,5
6085504602,LI - Ongoing Gentrification and/or Displacement,2
6085503337,LI - Not Losing Low Income Households,1
6085503703,LI - Ongoing Gentrification and/or Displacement,1
6085503802,LI - Not Losing Low Income Households,1
6085503506,LI - Not Losing Low Income Households,1
6085500600,LI - Ongoing Gentrification and/or Displacement,4
6085502701,LI - Ongoing Gentrification and/or Displacement,4
6085504411,MHI - Not Losing Low Income Households,5
6085503333,MHI - Not Losing Low Income Households,5
6085503204,LI - Not Losing Low Income Households,1
6085512032,MHI - At Risk of Exclusion,5
6085502908,MHI - Not Losing Low Income Households,5
6085503118,LI - Not Losing Low Income Households,1
6085503336,MHI - At Risk of Exclusion,5
6085503903,LI - At Risk of Gentrification and/or Displacement,2
6085503108,LI - Ongoing Gentrification and/or Displacement,4
6085507906,MHI - Ongoing Exclusion,7
6085500902,College Town,9
6085506604,MHI - Ongoing Exclusion,5
6085507904,MHI - Not Losing Low Income Households,5
6085501800,LI - Ongoing Gentrification and/or Displacement,2
6085501402,LI - At Risk of Gentrification and/or Displacement,1
6085502601,MHI - Ongoing Exclusion,7
6085512026,LI - Not Losing Low Income Households,1
6085503112,LI - At Risk of Gentrification and/or Displacement,2
6085504322,MHI - At Risk of Exclusion,5
6085506202,MHI - Ongoing Exclusion,7
6085511907,MHI - Not Losing Low Income Households,5
6085512031,MHI - Not Losing Low Income Households,5
6085502906,LI - Not Losing Low Income Households,1
6085503712,LI - At Risk of Gentrification and/or Displacement,2
6085512025,LI - Not Losing Low Income Households,5
6085506305,LI - Not Losing Low Income Households,1
6085503105,LI - Not Losing Low Income Households,1
6085506203,LI - Ongoing Gentrification and/or Displacement,1
6085504323,MHI - At Risk of Exclusion,1
6085512053,LI - Not Losing Low Income Households,1
6085512047,MHI - At Risk of Exclusion,1
6085512027,LI - At Risk of Gentrification and/or Displacement,1
6085503121,LI - At Risk of Gentrification and/or Displacement,1
6085512023,LI - At Risk of Gentrification and/or Displacement,1
6085512019,MHI - Advanced Gentrification,1
6085512017,LI - Not Losing Low Income Households,1
6085511916,MHI - Advanced Gentrification,4
6085506501,LI - Not Losing Low Income Households,1
6085511914,MHI - Not Losing Low Income Households,5
6085504202,MHI - Not Losing Low Income Households,5
6085503602,LI - Ongoing Gentrification and/or Displacement,4
6085512042,LI - Not Losing Low Income Households,4
6085503213,Data Unavailable or Unreliable,1
6085511913,Data Unavailable or Unreliable,5
6085503321,MHI - Not Losing Low Income Households,5
6085502907,MHI - Not Losing Low Income Households,5
6085503322,MHI - Not Losing Low Income Households,1
6085503111,LI - Ongoing Gentrification and/or Displacement,1
6085502500,MHI - Ongoing Exclusion,6
6085511912,MHI - Advanced Exclusion,5
6085503510,LI - At Risk of Gentrification and/or Displacement,1
6085503508,LI - Not Losing Low Income Households,1
6085501000,LI - Ongoing Gentrification and/or Displacement,2
6085511915,LI - Ongoing Gentrification and/or Displacement,4
6085512035,MHI - Not Losing Low Income Households,5
6085506802,MHI - Ongoing Exclusion,5
6085506603,MHI - Not Losing Low Income Households,5
6085503313,MHI - Not Losing Low Income Households,5
6085503709,LI - Not Losing Low Income Households,1
6085503804,LI - At Risk of Gentrification and/or Displacement,1
6085504320,MHI - At Risk of Exclusion,5
6085503306,LI - Not Losing Low Income Households,1
6085503207,LI - Not Losing Low Income Households,1
6085503312,LI - Not Losing Low Income Households,7
6085512039,MHI - At Risk of Exclusion,5
6085503315,LI - Not Losing Low Income Households,1
6085503507,LI - Ongoing Gentrification and/or Displacement,1
6085507905,MHI - Ongoing Exclusion,5
6085503509,LI - Ongoing Gentrification and/or Displacement,1
6085503323,MHI - Not Losing Low Income Households,5
6085505800,MHI - At Risk of Exclusion,2
6085501200,LI - Ongoing Gentrification and/or Displacement,1
6085503330,MHI - Advanced Exclusion,8
6085506401,LI - Ongoing Gentrification and/or Displacement,4
6085503325,MHI - Not Losing Low Income Households,5
6085512005,MHI - At Risk of Exclusion,5
6085504314,LI - Not Losing Low Income Households,1
6085502910,LI - Not Losing Low Income Households,2
6085512038,LI - Not Losing Low Income Households,5
6085504410,LI - At Risk of Gentrification and/or Displacement,1
6085512001,MHI - Not Losing Low Income Households,5
6085500800,LI - Ongoing Gentrification and/or Displacement,4
6085503331,LI - Not Losing Low Income Households,1
6085503122,LI - Not Losing Low Income Households,1
6085503329,MHI - Not Losing Low Income Households,5
6085512043,LI - Not Losing Low Income Households,1
6085504001,LI - At Risk of Gentrification and/or Displacement,1
6085503115,MHI - At Risk of Exclusion,5
6085504315,LI - Not Losing Low Income Households,1
6085503401,LI - Ongoing Gentrification and/or Displacement,1
6085503208,LI - Not Losing Low Income Households,3
6085502201,LI - At Risk of Gentrification and/or Displacement,2
6085500500,MHI - Ongoing Exclusion,6
6085501501,LI - At Risk of Gentrification and/or Displacement,2
6085503116,Data Unavailable or Unreliable,1
6085503327,LI - Not Losing Low Income Households,1
6085504318,LI - At Risk of Gentrification and/or Displacement,3
6085502102,LI - Ongoing Gentrification and/or Displacement,2
6085507903,MHI - Ongoing Exclusion,5
6085512021,MHI - Not Losing Low Income Households,5
6085500200,LI - Ongoing Gentrification and/or Displacement,4
6085504311,MHI - Not Losing Low Income Households,5
6085502400,MHI - Ongoing Exclusion,6
6085503113,LI - At Risk of Gentrification and/or Displacement,2
6085500100,LI - At Risk of Gentrification and/or Displacement,4
6085500300,MHI - Advanced Gentrification,4
6085506402,LI - Not Losing Low Income Households,3
6085512020,LI - At Risk of Gentrification and/or Displacement,2
6085503217,LI - Not Losing Low Income Households,1
6085504316,MHI - Not Losing Low Income Households,5
6085502002,LI - At Risk of Gentrification and/or Displacement,2
6085501600,LI - Ongoing Gentrification and/or Displacement,2
6085512036,MHI - At Risk of Exclusion,5
6085512037,MHI - Not Losing Low Income Households,5
6085502301,LI - Not Losing Low Income Households,3
6085502702,LI - Not Losing Low Income Households,2
6085502902,MHI - Not Losing Low Income Households,5
6085511910,Data Unavailable or Unreliable,5
6085501502,LI - Ongoing Gentrification and/or Displacement,1
6085502901,MHI - Not Losing Low Income Households,1
6085503001,MHI - Ongoing Exclusion,7
6085501101,LI - Ongoing Gentrification and/or Displacement,4
6085503002,MHI - Ongoing Exclusion,7
6085502202,MHI - Ongoing Exclusion,3
6085503218,LI - At Risk of Gentrification and/or Displacement,1
6085503324,MHI - Not Losing Low Income Households,5
6085512045,MHI - Not Losing Low Income Households,5
6085511905,MHI - Not Losing Low Income Households,5
6085503601,LI - At Risk of Gentrification and/or Displacement,1
6085503511,LI - Ongoing Gentrification and/or Displacement,1
6085506301,LI - At Risk of Gentrification and/or Displacement,1
6085501102,LI - Ongoing Gentrification and/or Displacement,4
6085505009,LI - At Risk of Gentrification and/or Displacement,1
