,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid,Total Loans,pct loans to MH borrowers in LMI tracts,Typology
1112,4059.01,2014,Alameda County,low,eligible,0.6,12,0.0,0,0.4,8,0.0,0,6001405901,20,0.6,LI - At Risk of Gentrification and/or Displacement
1113,4059.02,2014,Alameda County,low,eligible,0.6190476190476191,13,0.0,0,0.3809523809523809,8,0.0,0,6001405902,21,0.6190476190476191,LI - At Risk of Gentrification and/or Displacement
1114,4060.0,2014,Alameda County,low,eligible,0.8571428571428571,18,0.0,0,0.14285714285714285,3,0.0,0,6001406000,21,0.8571428571428571,LI - At Risk of Gentrification and/or Displacement
1115,4061.0,2014,Alameda County,mod,eligible,0.5227272727272727,23,0.0,0,0.4772727272727273,21,0.0,0,6001406100,44,0.5227272727272727,LI - Ongoing Gentrification and/or Displacement
1116,4062.01,2014,Alameda County,low,eligible,0.5238095238095238,11,0.0,0,0.4761904761904762,10,0.0,0,6001406201,21,0.5238095238095238,LI - Ongoing Gentrification and/or Displacement
1117,4062.02,2014,Alameda County,low,eligible,0.7692307692307693,20,0.0,0,0.2307692307692308,6,0.0,0,6001406202,26,0.7692307692307693,LI - Ongoing Gentrification and/or Displacement
1118,4063.0,2014,Alameda County,low,eligible,0.6060606060606061,20,0.0,0,0.3939393939393939,13,0.0,0,6001406300,33,0.6060606060606061,LI - Ongoing Gentrification and/or Displacement
1119,4064.0,2014,Alameda County,low,eligible,0.6818181818181818,15,0.0,0,0.3181818181818182,7,0.0,0,6001406400,22,0.6818181818181818,LI - At Risk of Gentrification and/or Displacement
1120,4065.0,2014,Alameda County,low,eligible,0.7678571428571429,43,0.0,0,0.23214285714285715,13,0.0,0,6001406500,56,0.7678571428571429,LI - At Risk of Gentrification and/or Displacement
1121,4066.01,2014,Alameda County,mod,eligible,0.8235294117647058,42,0.0,0,0.17647058823529413,9,0.0,0,6001406601,51,0.8235294117647058,LI - Ongoing Gentrification and/or Displacement
1122,4066.02,2014,Alameda County,low,eligible,0.75,24,0.0,0,0.25,8,0.0,0,6001406602,32,0.75,LI - At Risk of Gentrification and/or Displacement
1123,4070.0,2014,Alameda County,low,eligible,0.7611940298507462,51,0.0,0,0.2388059701492537,16,0.0,0,6001407000,67,0.7611940298507462,LI - At Risk of Gentrification and/or Displacement
1124,4071.01,2014,Alameda County,low,eligible,0.6388888888888888,23,0.0,0,0.3611111111111111,13,0.0,0,6001407101,36,0.6388888888888888,LI - At Risk of Gentrification and/or Displacement
1125,4071.02,2014,Alameda County,mod,eligible,0.7241379310344828,42,0.0,0,0.27586206896551724,16,0.0,0,6001407102,58,0.7241379310344828,LI - At Risk of Gentrification and/or Displacement
1126,4072.0,2014,Alameda County,low,eligible,0.696969696969697,23,0.0,0,0.30303030303030304,10,0.0,0,6001407200,33,0.696969696969697,LI - At Risk of Gentrification and/or Displacement
1127,4073.0,2014,Alameda County,low,eligible,0.5555555555555556,5,0.0,0,0.4444444444444444,4,0.0,0,6001407300,9,0.5555555555555556,LI - Ongoing Gentrification and/or Displacement
1128,4074.0,2014,Alameda County,low,eligible,0.6666666666666666,16,0.0,0,0.3333333333333333,8,0.0,0,6001407400,24,0.6666666666666666,LI - Ongoing Gentrification and/or Displacement
1129,4075.0,2014,Alameda County,low,eligible,0.41025641025641024,16,0.0,0,0.5897435897435898,23,0.0,0,6001407500,39,0.41025641025641024,LI - At Risk of Gentrification and/or Displacement
1130,4076.0,2014,Alameda County,low,eligible,0.7314814814814815,79,0.0,0,0.2685185185185185,29,0.0,0,6001407600,108,0.7314814814814815,LI - Ongoing Gentrification and/or Displacement
1131,4078.0,2014,Alameda County,mod,eligible,0.7941176470588235,27,0.0,0,0.2058823529411765,7,0.0,0,6001407800,34,0.7941176470588235,MHI - Advanced Gentrification
1132,4083.0,2014,Alameda County,mod,eligible,0.8103448275862069,94,0.0,0,0.1896551724137931,22,0.0,0,6001408300,116,0.8103448275862069,LI - Ongoing Gentrification and/or Displacement
1133,4084.0,2014,Alameda County,low,eligible,0.36764705882352944,25,0.0,0,0.6323529411764706,43,0.0,0,6001408400,68,0.36764705882352944,LI - Ongoing Gentrification and/or Displacement
1134,4085.0,2014,Alameda County,low,eligible,0.3229166666666667,31,0.0,0,0.6770833333333334,65,0.0,0,6001408500,96,0.3229166666666667,LI - At Risk of Gentrification and/or Displacement
1135,4086.0,2014,Alameda County,low,eligible,0.4893617021276596,46,0.0,0,0.5106382978723404,48,0.0,0,6001408600,94,0.48936170212765956,LI - Ongoing Gentrification and/or Displacement
1136,4087.0,2014,Alameda County,low,eligible,0.6265060240963856,52,0.0,0,0.3734939759036144,31,0.0,0,6001408700,83,0.6265060240963856,LI - At Risk of Gentrification and/or Displacement
1137,4088.0,2014,Alameda County,low,eligible,0.4090909090909091,18,0.0,0,0.5909090909090909,26,0.0,0,6001408800,44,0.4090909090909091,LI - Ongoing Gentrification and/or Displacement
1138,4089.0,2014,Alameda County,low,eligible,0.4090909090909091,18,0.0,0,0.5909090909090909,26,0.0,0,6001408900,44,0.4090909090909091,LI - Ongoing Gentrification and/or Displacement
1139,4090.0,2014,Alameda County,low,eligible,0.34210526315789475,13,0.0,0,0.6578947368421053,25,0.0,0,6001409000,38,0.34210526315789475,LI - At Risk of Gentrification and/or Displacement
1140,4091.0,2014,Alameda County,mod,eligible,0.5,17,0.0,0,0.5,17,0.0,0,6001409100,34,0.5,LI - Ongoing Gentrification and/or Displacement
1141,4092.0,2014,Alameda County,low,eligible,0.5116279069767442,22,0.0,0,0.4883720930232558,21,0.0,0,6001409200,43,0.5116279069767442,LI - Ongoing Gentrification and/or Displacement
1142,4093.0,2014,Alameda County,low,eligible,0.3283582089552239,22,0.0,0,0.6716417910447762,45,0.0,0,6001409300,67,0.3283582089552239,LI - At Risk of Gentrification and/or Displacement
1143,4094.0,2014,Alameda County,low,eligible,0.625,20,0.0,0,0.375,12,0.0,0,6001409400,32,0.625,LI - Ongoing Gentrification and/or Displacement
1144,4095.0,2014,Alameda County,low,eligible,0.5,24,0.0,0,0.5,24,0.0,0,6001409500,48,0.5,LI - At Risk of Gentrification and/or Displacement
1145,4096.0,2014,Alameda County,low,eligible,0.4354838709677419,27,0.0,0,0.5645161290322581,35,0.0,0,6001409600,62,0.43548387096774194,LI - At Risk of Gentrification and/or Displacement
1146,4097.0,2014,Alameda County,low,eligible,0.4883720930232558,21,0.0,0,0.5116279069767442,22,0.0,0,6001409700,43,0.4883720930232558,LI - At Risk of Gentrification and/or Displacement
1147,4101.0,2014,Alameda County,low,eligible,0.6615384615384615,43,0.0,0,0.3384615384615385,22,0.0,0,6001410100,65,0.6615384615384615,LI - At Risk of Gentrification and/or Displacement
1148,4102.0,2014,Alameda County,low,eligible,0.48,24,0.0,0,0.52,26,0.0,0,6001410200,50,0.48,LI - Not Losing Low Income Households
1149,4103.0,2014,Alameda County,low,eligible,0.425531914893617,20,0.0,0,0.5744680851063829,27,0.0,0,6001410300,47,0.425531914893617,LI - At Risk of Gentrification and/or Displacement
1150,4104.0,2014,Alameda County,mod,eligible,0.5393258426966292,48,0.0,0,0.4606741573033708,41,0.0,0,6001410400,89,0.5393258426966292,LI - Ongoing Gentrification and/or Displacement
1151,4105.0,2014,Alameda County,low,eligible,1.0,5,0.0,0,0.0,0,0.0,0,6001410500,5,1.0,LI - Ongoing Gentrification and/or Displacement
1152,4221.0,2014,Alameda County,mod,eligible,1.0,34,0.0,0,0.0,0,0.0,0,6001422100,34,1.0,LI - Ongoing Gentrification and/or Displacement
1153,4222.0,2014,Alameda County,mod,eligible,0.95,38,0.0,0,0.05,2,0.0,0,6001422200,40,0.95,LI - Ongoing Gentrification and/or Displacement
1154,4224.0,2014,Alameda County,mod,eligible,1.0,10,0.0,0,0.0,0,0.0,0,6001422400,10,1.0,LI - Not Losing Low Income Households
1155,4226.0,2014,Alameda County,low,eligible,1.0,1,0.0,0,0.0,0,0.0,0,6001422600,1,1.0,Data Unavailable or Unreliable
1156,4227.0,2014,Alameda County,low,eligible,1.0,10,0.0,0,0.0,0,0.0,0,6001422700,10,1.0,College Town
1157,4228.0,2014,Alameda County,mod,eligible,1.0,2,0.0,0,0.0,0,0.0,0,6001422800,2,1.0,Data Unavailable or Unreliable
1158,4229.0,2014,Alameda County,low,eligible,1.0,5,0.0,0,0.0,0,0.0,0,6001422900,5,1.0,College Town
1159,4232.0,2014,Alameda County,mod,eligible,1.0,29,0.0,0,0.0,0,0.0,0,6001423200,29,1.0,Data Unavailable or Unreliable
1160,4234.0,2014,Alameda County,mod,eligible,0.8478260869565217,39,0.0,0,0.15217391304347827,7,0.0,0,6001423400,46,0.8478260869565217,LI - Ongoing Gentrification and/or Displacement
1161,4235.0,2014,Alameda County,mod,eligible,0.9523809523809524,20,0.0,0,0.047619047619047616,1,0.0,0,6001423500,21,0.9523809523809523,LI - At Risk of Gentrification and/or Displacement
1162,4236.02,2014,Alameda County,mod,eligible,0.9545454545454546,21,0.0,0,0.045454545454545456,1,0.0,0,6001423602,22,0.9545454545454546,College Town
1163,4240.01,2014,Alameda County,mod,eligible,0.9722222222222222,35,0.0,0,0.027777777777777776,1,0.0,0,6001424001,36,0.9722222222222222,LI - Ongoing Gentrification and/or Displacement
1164,4240.02,2014,Alameda County,low,eligible,1.0,33,0.0,0,0.0,0,0.0,0,6001424002,33,1.0,LI - Ongoing Gentrification and/or Displacement
1165,4251.04,2014,Alameda County,mod,eligible,0.8541666666666666,41,0.0,0,0.14583333333333334,7,0.0,0,6001425104,48,0.8541666666666666,LI - At Risk of Gentrification and/or Displacement
1166,4272.0,2014,Alameda County,mod,eligible,0.9696969696969696,32,0.0,0,0.030303030303030307,1,0.0,0,6001427200,33,0.9696969696969697,LI - At Risk of Gentrification and/or Displacement
1167,4276.0,2014,Alameda County,mod,eligible,0.8461538461538461,11,0.0,0,0.15384615384615385,2,0.0,0,6001427600,13,0.8461538461538461,LI - At Risk of Gentrification and/or Displacement
1168,4280.0,2014,Alameda County,low,eligible,1.0,14,0.0,0,0.0,0,0.0,0,6001428000,14,1.0,LI - Ongoing Gentrification and/or Displacement
1169,4284.0,2014,Alameda County,mod,eligible,0.9230769230769232,48,0.0,0,0.07692307692307693,4,0.0,0,6001428400,52,0.9230769230769231,LI - At Risk of Gentrification and/or Displacement
1170,4309.0,2014,Alameda County,mod,eligible,0.902439024390244,37,0.0,0,0.0975609756097561,4,0.0,0,6001430900,41,0.9024390243902439,LI - At Risk of Gentrification and/or Displacement
1171,4310.0,2014,Alameda County,mod,eligible,0.8333333333333334,20,0.0,0,0.16666666666666666,4,0.0,0,6001431000,24,0.8333333333333334,LI - Ongoing Gentrification and/or Displacement
1172,4311.0,2014,Alameda County,mod,eligible,0.7777777777777778,28,0.0,0,0.2222222222222222,8,0.0,0,6001431100,36,0.7777777777777778,LI - At Risk of Gentrification and/or Displacement
1173,4324.0,2014,Alameda County,mod,eligible,0.7083333333333334,34,0.0,0,0.2916666666666667,14,0.0,0,6001432400,48,0.7083333333333334,LI - At Risk of Gentrification and/or Displacement
1174,4325.01,2014,Alameda County,mod,eligible,0.5789473684210527,11,0.0,0,0.42105263157894735,8,0.0,0,6001432501,19,0.5789473684210527,LI - At Risk of Gentrification and/or Displacement
1175,4325.02,2014,Alameda County,mod,eligible,0.7272727272727273,16,0.0,0,0.2727272727272727,6,0.0,0,6001432502,22,0.7272727272727273,LI - At Risk of Gentrification and/or Displacement
1176,4326.0,2014,Alameda County,mod,eligible,0.7368421052631579,56,0.0,0,0.2631578947368421,20,0.0,0,6001432600,76,0.7368421052631579,LI - Ongoing Gentrification and/or Displacement
1177,4330.0,2014,Alameda County,mod,eligible,0.8,52,0.0,0,0.2,13,0.0,0,6001433000,65,0.8,LI - Not Losing Low Income Households
1178,4331.02,2014,Alameda County,mod,eligible,0.7111111111111111,32,0.0,0,0.2888888888888889,13,0.0,0,6001433102,45,0.7111111111111111,LI - Ongoing Gentrification and/or Displacement
1179,4331.03,2014,Alameda County,low,eligible,0.5769230769230769,15,0.0,0,0.4230769230769231,11,0.0,0,6001433103,26,0.5769230769230769,LI - At Risk of Gentrification and/or Displacement
1180,4331.04,2014,Alameda County,mod,eligible,0.76,19,0.0,0,0.24,6,0.0,0,6001433104,25,0.76,LI - At Risk of Gentrification and/or Displacement
1181,4332.0,2014,Alameda County,mod,eligible,0.7361111111111112,53,0.0,0,0.2638888888888889,19,0.0,0,6001433200,72,0.7361111111111112,LI - Ongoing Gentrification and/or Displacement
1182,4336.0,2014,Alameda County,mod,eligible,0.68,17,0.0,0,0.32,8,0.0,0,6001433600,25,0.68,LI - At Risk of Gentrification and/or Displacement
1183,4338.0,2014,Alameda County,mod,eligible,0.7241379310344828,42,0.0,0,0.27586206896551724,16,0.0,0,6001433800,58,0.7241379310344828,LI - At Risk of Gentrification and/or Displacement
1184,4339.0,2014,Alameda County,low,eligible,0.6,12,0.0,0,0.4,8,0.0,0,6001433900,20,0.6,LI - Not Losing Low Income Households
1185,4340.0,2014,Alameda County,low,eligible,0.6530612244897959,32,0.0,0,0.3469387755102041,17,0.0,0,6001434000,49,0.6530612244897959,LI - At Risk of Gentrification and/or Displacement
1186,4351.04,2014,Alameda County,mod,eligible,0.6567164179104478,44,0.0,0,0.34328358208955223,23,0.0,0,6001435104,67,0.6567164179104478,LI - Not Losing Low Income Households
1187,4353.0,2014,Alameda County,mod,eligible,0.8591549295774648,61,0.0,0,0.14084507042253522,10,0.0,0,6001435300,71,0.8591549295774648,LI - At Risk of Gentrification and/or Displacement
1188,4354.0,2014,Alameda County,mod,eligible,0.7857142857142857,66,0.0,0,0.21428571428571427,18,0.0,0,6001435400,84,0.7857142857142857,LI - At Risk of Gentrification and/or Displacement
1189,4355.0,2014,Alameda County,mod,eligible,0.71875,23,0.0,0,0.28125,9,0.0,0,6001435500,32,0.71875,LI - At Risk of Gentrification and/or Displacement
1190,4356.01,2014,Alameda County,mod,eligible,0.71875,23,0.0,0,0.28125,9,0.0,0,6001435601,32,0.71875,LI - At Risk of Gentrification and/or Displacement
1191,4356.02,2014,Alameda County,low,eligible,0.8571428571428571,36,0.0,0,0.14285714285714285,6,0.0,0,6001435602,42,0.8571428571428571,LI - At Risk of Gentrification and/or Displacement
1192,4361.0,2014,Alameda County,mod,eligible,0.6440677966101694,38,0.0,0,0.3559322033898305,21,0.0,0,6001436100,59,0.6440677966101694,LI - Ongoing Gentrification and/or Displacement
1193,4362.0,2014,Alameda County,mod,eligible,0.8571428571428571,18,0.0,0,0.14285714285714285,3,0.0,0,6001436200,21,0.8571428571428571,LI - At Risk of Gentrification and/or Displacement
1194,4363.0,2014,Alameda County,mod,eligible,0.8833922261484098,250,0.0,0,0.1166077738515901,33,0.0,0,6001436300,283,0.8833922261484098,LI - At Risk of Gentrification and/or Displacement
1195,4365.0,2014,Alameda County,mod,eligible,0.8153846153846154,53,0.0,0,0.18461538461538465,12,0.0,0,6001436500,65,0.8153846153846154,LI - At Risk of Gentrification and/or Displacement
1196,4366.01,2014,Alameda County,mod,eligible,0.5952380952380952,25,0.0,0,0.4047619047619048,17,0.0,0,6001436601,42,0.5952380952380952,LI - At Risk of Gentrification and/or Displacement
1197,4366.02,2014,Alameda County,mod,eligible,0.9473684210526316,36,0.0,0,0.05263157894736842,2,0.0,0,6001436602,38,0.9473684210526315,LI - Not Losing Low Income Households
1198,4367.0,2014,Alameda County,mod,eligible,0.8125,52,0.0,0,0.1875,12,0.0,0,6001436700,64,0.8125,MHI - At Risk of Exclusion
1199,4369.0,2014,Alameda County,mod,eligible,0.7321428571428571,41,0.0,0,0.26785714285714285,15,0.0,0,6001436900,56,0.7321428571428571,LI - At Risk of Gentrification and/or Displacement
1200,4371.02,2014,Alameda County,mod,eligible,0.5714285714285714,28,0.0,0,0.42857142857142855,21,0.0,0,6001437102,49,0.5714285714285714,LI - Not Losing Low Income Households
1201,4373.0,2014,Alameda County,mod,eligible,0.8648648648648649,32,0.0,0,0.13513513513513514,5,0.0,0,6001437300,37,0.8648648648648649,LI - At Risk of Gentrification and/or Displacement
1202,4375.0,2014,Alameda County,mod,eligible,0.5714285714285714,12,0.0,0,0.42857142857142855,9,0.0,0,6001437500,21,0.5714285714285714,LI - Not Losing Low Income Households
1203,4376.0,2014,Alameda County,mod,eligible,0.7234042553191491,34,0.0,0,0.2765957446808511,13,0.0,0,6001437600,47,0.723404255319149,LI - At Risk of Gentrification and/or Displacement
1204,4377.01,2014,Alameda County,mod,eligible,0.7,14,0.0,0,0.3,6,0.0,0,6001437701,20,0.7,LI - Not Losing Low Income Households
1205,4377.02,2014,Alameda County,low,eligible,0.8888888888888888,16,0.0,0,0.1111111111111111,2,0.0,0,6001437702,18,0.8888888888888888,LI - Ongoing Gentrification and/or Displacement
1206,4379.0,2014,Alameda County,mod,eligible,0.7692307692307693,20,0.0,0,0.2307692307692308,6,0.0,0,6001437900,26,0.7692307692307693,LI - At Risk of Gentrification and/or Displacement
1207,4382.01,2014,Alameda County,mod,eligible,0.6868686868686869,68,0.0,0,0.31313131313131315,31,0.0,0,6001438201,99,0.6868686868686869,LI - Not Losing Low Income Households
1208,4401.0,2014,Alameda County,mod,eligible,0.8,28,0.0,0,0.2,7,0.0,0,6001440100,35,0.8,LI - Not Losing Low Income Households
1209,4402.0,2014,Alameda County,mod,eligible,0.8611111111111112,31,0.0,0,0.1388888888888889,5,0.0,0,6001440200,36,0.8611111111111112,LI - At Risk of Gentrification and/or Displacement
1210,4419.26,2014,Alameda County,mod,eligible,0.9555555555555556,43,0.0,0,0.04444444444444445,2,0.0,0,6001441926,45,0.9555555555555556,MHI - Advanced Gentrification
1211,4423.02,2014,Alameda County,mod,eligible,0.9798657718120806,146,0.0,0,0.020134228187919462,3,0.0,0,6001442302,149,0.9798657718120806,LI - At Risk of Gentrification and/or Displacement
1212,4433.21,2014,Alameda County,mod,eligible,0.8904109589041096,65,0.0,0,0.1095890410958904,8,0.0,0,6001443321,73,0.8904109589041096,MHI - Not Losing Low Income Households
1213,4444.0,2014,Alameda County,mod,eligible,0.8269230769230769,43,0.0,0,0.17307692307692307,9,0.0,0,6001444400,52,0.8269230769230769,MHI - At Risk of Exclusion
1214,4514.04,2014,Alameda County,mod,eligible,0.8170731707317073,67,0.0,0,0.18292682926829268,15,0.0,0,6001451404,82,0.8170731707317073,LI - Not Losing Low Income Households
1215,5001.0,2014,Santa Clara County,mod,eligible,0.8870056497175142,157,0.0,0,0.11299435028248588,20,0.0,0,6085500100,177,0.8870056497175142,LI - At Risk of Gentrification and/or Displacement
1216,5002.0,2014,Santa Clara County,mod,eligible,0.8333333333333334,55,0.0,0,0.16666666666666666,11,0.0,0,6085500200,66,0.8333333333333334,LI - Ongoing Gentrification and/or Displacement
1217,5004.0,2014,Santa Clara County,mod,eligible,0.972972972972973,36,0.0,0,0.027027027027027032,1,0.0,0,6085500400,37,0.972972972972973,LI - At Risk of Gentrification and/or Displacement
1218,5008.0,2014,Santa Clara County,low,eligible,0.975609756097561,80,0.0,0,0.024390243902439025,2,0.0,0,6085500800,82,0.975609756097561,LI - Ongoing Gentrification and/or Displacement
1219,5009.01,2014,Santa Clara County,mod,eligible,0.9444444444444444,34,0.0,0,0.05555555555555555,2,0.0,0,6085500901,36,0.9444444444444444,LI - Ongoing Gentrification and/or Displacement
1220,5010.0,2014,Santa Clara County,mod,eligible,0.9318181818181818,41,0.0,0,0.06818181818181818,3,0.0,0,6085501000,44,0.9318181818181818,LI - Ongoing Gentrification and/or Displacement
1221,5011.01,2014,Santa Clara County,mod,eligible,0.8909090909090909,49,0.0,0,0.10909090909090907,6,0.0,0,6085501101,55,0.8909090909090909,LI - Ongoing Gentrification and/or Displacement
1222,5011.02,2014,Santa Clara County,mod,eligible,0.9090909090909092,50,0.0,0,0.09090909090909093,5,0.0,0,6085501102,55,0.9090909090909091,LI - Ongoing Gentrification and/or Displacement
1223,5012.0,2014,Santa Clara County,low,eligible,0.9444444444444444,34,0.0,0,0.05555555555555555,2,0.0,0,6085501200,36,0.9444444444444444,LI - Ongoing Gentrification and/or Displacement
1224,5014.01,2014,Santa Clara County,low,eligible,0.5625,18,0.0,0,0.4375,14,0.0,0,6085501401,32,0.5625,LI - At Risk of Gentrification and/or Displacement
1225,5014.02,2014,Santa Clara County,mod,eligible,0.7692307692307693,20,0.0,0,0.2307692307692308,6,0.0,0,6085501402,26,0.7692307692307693,LI - At Risk of Gentrification and/or Displacement
1226,5015.01,2014,Santa Clara County,low,eligible,0.5238095238095238,11,0.0,0,0.4761904761904762,10,0.0,0,6085501501,21,0.5238095238095238,LI - At Risk of Gentrification and/or Displacement
1227,5015.02,2014,Santa Clara County,low,eligible,0.8571428571428571,96,0.0,0,0.14285714285714285,16,0.0,0,6085501502,112,0.8571428571428571,LI - Ongoing Gentrification and/or Displacement
1228,5016.0,2014,Santa Clara County,low,eligible,0.9552238805970148,64,0.0,0,0.04477611940298507,3,0.0,0,6085501600,67,0.9552238805970149,LI - Ongoing Gentrification and/or Displacement
1229,5017.0,2014,Santa Clara County,low,eligible,0.7727272727272727,17,0.0,0,0.2272727272727273,5,0.0,0,6085501700,22,0.7727272727272727,LI - Ongoing Gentrification and/or Displacement
1230,5019.0,2014,Santa Clara County,mod,eligible,0.8384615384615385,109,0.0,0,0.16153846153846155,21,0.0,0,6085501900,130,0.8384615384615385,LI - Ongoing Gentrification and/or Displacement
1231,5020.01,2014,Santa Clara County,low,eligible,0.9016393442622952,55,0.0,0,0.09836065573770493,6,0.0,0,6085502001,61,0.9016393442622951,LI - Ongoing Gentrification and/or Displacement
1232,5020.02,2014,Santa Clara County,low,eligible,0.8666666666666667,26,0.0,0,0.13333333333333333,4,0.0,0,6085502002,30,0.8666666666666667,LI - At Risk of Gentrification and/or Displacement
1233,5021.02,2014,Santa Clara County,low,eligible,0.921875,59,0.0,0,0.078125,5,0.0,0,6085502102,64,0.921875,LI - Ongoing Gentrification and/or Displacement
1234,5022.01,2014,Santa Clara County,mod,eligible,0.9016393442622952,55,0.0,0,0.09836065573770493,6,0.0,0,6085502201,61,0.9016393442622951,LI - At Risk of Gentrification and/or Displacement
1235,5026.04,2014,Santa Clara County,mod,eligible,0.8888888888888888,40,0.0,0,0.1111111111111111,5,0.0,0,6085502604,45,0.8888888888888888,LI - Not Losing Low Income Households
1236,5029.09,2014,Santa Clara County,mod,eligible,0.7555555555555555,68,0.0,0,0.24444444444444444,22,0.0,0,6085502909,90,0.7555555555555555,LI - Ongoing Gentrification and/or Displacement
1237,5031.05,2014,Santa Clara County,low,eligible,0.6666666666666666,16,0.0,0,0.3333333333333333,8,0.0,0,6085503105,24,0.6666666666666666,LI - Not Losing Low Income Households
1238,5031.08,2014,Santa Clara County,mod,eligible,0.942528735632184,82,0.0,0,0.057471264367816084,5,0.0,0,6085503108,87,0.9425287356321839,LI - Ongoing Gentrification and/or Displacement
1239,5031.1,2014,Santa Clara County,low,eligible,0.8260869565217391,38,0.0,0,0.17391304347826084,8,0.0,0,6085503110,46,0.8260869565217391,LI - Not Losing Low Income Households
1240,5031.11,2014,Santa Clara County,mod,eligible,0.6825396825396826,43,0.0,0,0.31746031746031744,20,0.0,0,6085503110,63,0.6825396825396826,LI - Not Losing Low Income Households
1241,5031.12,2014,Santa Clara County,low,eligible,0.6538461538461539,34,0.0,0,0.3461538461538461,18,0.0,0,6085503112,52,0.6538461538461539,LI - At Risk of Gentrification and/or Displacement
1242,5031.13,2014,Santa Clara County,low,eligible,0.8045977011494253,70,0.0,0,0.19540229885057472,17,0.0,0,6085503113,87,0.8045977011494253,LI - At Risk of Gentrification and/or Displacement
1243,5031.17,2014,Santa Clara County,low,eligible,0.4375,7,0.0,0,0.5625,9,0.0,0,6085503117,16,0.4375,LI - Not Losing Low Income Households
1244,5031.18,2014,Santa Clara County,mod,eligible,0.4871794871794872,19,0.0,0,0.5128205128205128,20,0.0,0,6085503118,39,0.48717948717948717,LI - Not Losing Low Income Households
1245,5031.21,2014,Santa Clara County,mod,eligible,0.5384615384615384,21,0.0,0,0.4615384615384616,18,0.0,0,6085503121,39,0.5384615384615384,LI - At Risk of Gentrification and/or Displacement
1246,5031.22,2014,Santa Clara County,mod,eligible,0.4651162790697674,20,0.0,0,0.5348837209302325,23,0.0,0,6085503122,43,0.46511627906976744,LI - Not Losing Low Income Households
1247,5031.23,2014,Santa Clara County,low,eligible,0.7307692307692307,19,0.0,0,0.2692307692307692,7,0.0,0,6085503122,26,0.7307692307692307,LI - Not Losing Low Income Households
1248,5032.04,2014,Santa Clara County,mod,eligible,0.5858585858585859,58,0.0,0,0.4141414141414141,41,0.0,0,6085503204,99,0.5858585858585859,LI - Not Losing Low Income Households
1249,5032.08,2014,Santa Clara County,mod,eligible,0.7073170731707317,29,0.0,0,0.2926829268292683,12,0.0,0,6085503208,41,0.7073170731707317,LI - Not Losing Low Income Households
1250,5032.12,2014,Santa Clara County,mod,eligible,0.75,27,0.0,0,0.25,9,0.0,0,6085503212,36,0.75,LI - Not Losing Low Income Households
1251,5032.13,2014,Santa Clara County,low,eligible,0.5443037974683544,43,0.0,0,0.4556962025316456,36,0.0,0,6085503213,79,0.5443037974683544,Data Unavailable or Unreliable
1252,5032.14,2014,Santa Clara County,mod,eligible,0.4190476190476191,44,0.0,0,0.580952380952381,61,0.0,0,6085503214,105,0.41904761904761906,Data Unavailable or Unreliable
1253,5032.17,2014,Santa Clara County,mod,eligible,0.6231884057971014,43,0.0,0,0.37681159420289856,26,0.0,0,6085503217,69,0.6231884057971014,LI - Not Losing Low Income Households
1254,5032.18,2014,Santa Clara County,low,eligible,0.825,33,0.0,0,0.175,7,0.0,0,6085503218,40,0.825,LI - At Risk of Gentrification and/or Displacement
1255,5033.04,2014,Santa Clara County,low,eligible,0.6067415730337079,54,0.0,0,0.39325842696629215,35,0.0,0,6085503304,89,0.6067415730337079,LI - Not Losing Low Income Households
1256,5033.05,2014,Santa Clara County,low,eligible,0.6153846153846154,24,0.0,0,0.38461538461538464,15,0.0,0,6085503305,39,0.6153846153846154,LI - Ongoing Gentrification and/or Displacement
1257,5033.06,2014,Santa Clara County,mod,eligible,0.6428571428571429,18,0.0,0,0.35714285714285715,10,0.0,0,6085503306,28,0.6428571428571429,LI - Not Losing Low Income Households
1258,5033.15,2014,Santa Clara County,mod,eligible,0.7704918032786885,47,0.0,0,0.2295081967213115,14,0.0,0,6085503314,61,0.7704918032786885,
1259,5033.37,2014,Santa Clara County,mod,eligible,0.7027027027027027,26,0.0,0,0.2972972972972973,11,0.0,0,6085503337,37,0.7027027027027027,LI - Not Losing Low Income Households
1260,5034.01,2014,Santa Clara County,mod,eligible,0.5833333333333334,14,0.0,0,0.4166666666666667,10,0.0,0,6085503401,24,0.5833333333333334,LI - Ongoing Gentrification and/or Displacement
1261,5034.02,2014,Santa Clara County,low,eligible,0.4782608695652174,11,0.0,0,0.5217391304347826,12,0.0,0,6085503402,23,0.4782608695652174,LI - Ongoing Gentrification and/or Displacement
1262,5035.04,2014,Santa Clara County,mod,eligible,0.6451612903225806,20,0.0,0,0.3548387096774194,11,0.0,0,6085503504,31,0.6451612903225806,LI - At Risk of Gentrification and/or Displacement
1263,5035.06,2014,Santa Clara County,mod,eligible,0.6333333333333333,19,0.0,0,0.36666666666666653,11,0.0,0,6085503506,30,0.6333333333333333,LI - Not Losing Low Income Households
1264,5035.07,2014,Santa Clara County,mod,eligible,0.875,7,0.0,0,0.125,1,0.0,0,6085503507,8,0.875,LI - Ongoing Gentrification and/or Displacement
